일자,년,월,일,요일,휴일전날,본사정원수,본사휴가자수,본사출장자수,본사시간외근무명령서승인건수,현본사소속재택근무자수,식사가능자수,중식계,석식계,중식참여율,석식참여율,체감온도(중식),불쾌지수(중식),우산(중식),체감온도(석식),불쾌지수(석식),우산(석식),코로나신규확진자,거리두기단계
2019-10-23,2019,10,23,2,0,3121,89,286,2,0,2746,785,419,0.28587035688273854,0.15258557902403497,22.0,65,0,22.0,65,0,0,0.0
2019-10-24,2019,10,24,3,0,3121,129,313,410,0,2679,705,409,0.2631578947368421,0.152668906308324,21.7,65,0,21.7,65,0,0,0.0
2019-10-25,2019,10,25,4,0,3121,316,323,1,0,2482,546,304,0.2199838839645447,0.12248186946011282,25.0,68,0,25.0,68,0,0,0.0
2019-10-28,2019,10,28,0,0,3121,219,267,464,0,2635,915,436,0.34724857685009486,0.16546489563567363,18.0,59,0,18.0,59,0,0,0.0
2019-10-29,2019,10,29,1,0,3121,112,293,477,0,2716,808,517,0.2974963181148748,0.19035346097201766,20.9,63,0,20.9,63,0,0,0.0
2019-10-30,2019,10,30,2,0,3121,122,294,1,0,2705,771,0,0.2850277264325323,0.0,18.5,60,0,18.5,60,0,0,0.0
2019-10-31,2019,10,31,3,0,3121,130,312,430,0,2679,671,475,0.25046659201194477,0.1773049645390071,19.3,61,0,19.3,61,0,0,0.0
2019-11-01,2019,11,1,4,0,3104,248,327,1,0,2529,586,317,0.2317121391854488,0.12534598655595097,21.3,64,0,21.3,64,0,0,0.0
2019-11-04,2019,11,4,0,0,3104,155,239,538,0,2710,1058,552,0.3904059040590406,0.203690036900369,18.6,61,0,18.6,61,0,0,0.0
2019-11-05,2019,11,5,1,0,3104,86,289,541,0,2729,773,475,0.2832539391718578,0.1740564309270795,19.3,61,0,19.3,61,0,0,0.0
2019-11-06,2019,11,6,2,0,3104,119,295,0,0,2690,773,321,0.28736059479553905,0.11933085501858737,18.3,60,0,18.3,60,0,0,0.0
2019-11-07,2019,11,7,3,0,3104,133,302,424,0,2669,700,460,0.26227051330086176,0.172349194454852,19.1,61,0,19.1,61,0,0,0.0
2019-11-08,2019,11,8,4,0,3104,271,309,1,0,2524,535,321,0.21196513470681458,0.12717908082408874,16.5,58,0,16.5,58,0,0,0.0
2019-11-11,2019,11,11,0,0,3104,150,236,568,0,2718,1079,489,0.3969830757910228,0.17991169977924945,19.7,61,0,19.7,61,0,0,0.0
2019-11-12,2019,11,12,1,0,3104,106,272,481,0,2726,769,456,0.2820983125458547,0.1672780630961115,16.8,58,0,16.8,58,0,0,0.0
2019-11-13,2019,11,13,2,0,3104,136,290,0,0,2678,733,328,0.2737117251680358,0.12247946228528753,14.7,55,0,14.7,55,0,0,0.0
2019-11-14,2019,11,14,3,0,3104,188,286,453,0,2630,677,466,0.25741444866920155,0.17718631178707225,10.1,52,0,10.1,52,0,0,0.0
2019-11-15,2019,11,15,4,0,3104,365,303,1,0,2436,543,342,0.2229064039408867,0.14039408866995073,13.7,54,0,13.7,54,0,0,0.0
2019-11-18,2019,11,18,0,0,3104,183,230,672,0,2691,1032,527,0.3835005574136009,0.1958379784466741,15.5,57,0,15.5,57,0,0,0.0
2019-11-19,2019,11,19,1,0,3104,139,285,562,0,2680,762,529,0.28432835820895525,0.19738805970149254,9.5,50,0,9.5,50,0,0,0.0
2019-11-20,2019,11,20,2,0,3104,174,288,0,0,2642,759,386,0.28728236184708555,0.1461014383043149,9.6,49,0,9.6,49,0,0,0.0
2019-11-21,2019,11,21,3,0,3104,188,304,480,0,2612,613,442,0.23468606431852987,0.16921898928024504,12.6,53,0,12.6,53,0,0,0.0
2019-11-22,2019,11,22,4,0,3104,329,310,1,0,2465,551,313,0.2235294117647059,0.12697768762677486,17.2,58,0,17.2,58,0,0,0.0
2019-11-25,2019,11,25,0,0,3104,170,235,733,0,2699,1097,609,0.4064468321600593,0.22563912560207483,11.4,52,0,11.4,52,0,0,0.0
2019-11-26,2019,11,26,1,0,3104,129,270,634,0,2705,816,511,0.30166358595194087,0.188909426987061,15.1,56,0,15.1,56,0,0,0.0
2019-11-27,2019,11,27,2,0,3104,134,288,1,0,2682,732,0,0.27293064876957496,0.0,13.2,53,0,13.2,53,0,0,0.0
2019-11-28,2019,11,28,3,0,3104,167,297,558,0,2640,644,460,0.24393939393939393,0.17424242424242425,12.2,53,0,12.2,53,0,0,0.0
2019-11-29,2019,11,29,4,0,3104,282,326,1,0,2496,572,256,0.22916666666666666,0.10256410256410256,11.5,52,0,11.5,52,0,0,0.0
2019-12-02,2019,12,2,0,0,3111,169,201,748,0,2741,1140,580,0.41590660342940533,0.2116016052535571,9.4,50,0,9.4,50,0,0,0.0
2019-12-03,2019,12,3,1,0,3111,115,247,789,0,2749,873,566,0.31757002546380503,0.20589305201891597,8.0,46,0,8.0,46,0,0,0.0
2019-12-04,2019,12,4,2,0,3111,118,257,1,0,2736,879,329,0.32127192982456143,0.12024853801169591,10.9,50,0,10.9,50,0,0,0.0
2019-12-05,2019,12,5,3,0,3111,145,280,549,0,2686,779,483,0.29002233804914374,0.17982129560685034,9.1,50,0,9.1,50,0,0,0.0
2019-12-06,2019,12,6,4,0,3111,312,299,5,0,2500,631,315,0.2524,0.126,2.6,43,0,2.6,43,0,0,0.0
2019-12-09,2019,12,9,0,0,3111,190,192,819,0,2729,1120,521,0.4104067423964822,0.19091242213264933,9.1,47,0,9.1,47,0,0,0.0
2019-12-10,2019,12,10,1,0,3111,155,248,800,0,2708,742,519,0.2740029542097489,0.19165435745937962,12.5,50,0,12.5,50,0,0,0.0
2019-12-11,2019,12,11,2,0,3111,168,265,0,0,2678,858,327,0.32038834951456313,0.12210604929051531,15.2,55,0,15.2,55,0,0,0.0
2019-12-12,2019,12,12,3,0,3111,190,257,586,0,2664,731,411,0.2743993993993994,0.15427927927927929,9.4,50,0,9.4,50,0,0,0.0
2019-12-13,2019,12,13,4,0,3111,266,310,2,0,2535,639,380,0.25207100591715975,0.14990138067061143,7.8,46,0,7.8,46,0,0,0.0
2019-12-16,2019,12,16,0,0,3111,206,211,709,0,2694,1103,464,0.4094283593170007,0.17223459539717892,12.9,51,0,12.9,51,0,0,0.0
2019-12-17,2019,12,17,1,0,3111,155,267,613,0,2689,739,472,0.2748233544068427,0.17552993677947193,11.5,49,0,11.5,49,0,0,0.0
2019-12-18,2019,12,18,2,0,3111,169,283,3,0,2659,683,278,0.25686348251222263,0.104550582925912,13.0,54,0,13.0,54,0,0,0.0
2019-12-19,2019,12,19,3,0,3111,165,270,591,0,2676,862,321,0.3221225710014948,0.11995515695067265,10.0,51,0,10.0,51,0,0,0.0
2019-12-20,2019,12,20,4,0,3111,337,261,4,0,2513,481,353,0.19140469558296858,0.14046955829685634,8.4,47,0,8.4,47,0,0,0.0
2019-12-23,2019,12,23,0,0,3111,343,228,131,0,2540,741,124,0.2917322834645669,0.048818897637795275,11.2,49,0,11.2,49,0,0,0.0
2019-12-24,2019,12,24,1,1,3111,478,216,52,0,2417,462,221,0.1911460488208523,0.09143566404633843,9.2,48,0,9.2,48,0,0,0.0
2019-12-26,2019,12,26,3,0,3111,538,249,151,0,2324,594,203,0.25559380378657487,0.08734939759036145,9.0,44,1,9.0,44,1,0,0.0
2019-12-27,2019,12,27,4,0,3111,706,236,1,0,2169,387,226,0.17842323651452283,0.10419548178884279,6.7,48,0,6.7,48,0,0,0.0
2019-12-30,2019,12,30,0,0,3111,563,192,98,0,2356,652,132,0.2767402376910017,0.05602716468590832,10.2,45,0,10.2,45,0,0,0.0
2019-12-31,2019,12,31,1,1,3111,709,149,22,0,2253,349,0,0.1549045716822015,0.0,0.1,43,0,0.1,43,0,0,0.0
2020-01-02,2020,1,2,3,0,2821,255,133,338,0,2433,985,362,0.4048499794492396,0.1487875051376901,6.7,44,0,6.7,44,0,0,0.0
2020-01-03,2020,1,3,4,0,2821,321,186,3,0,2314,635,344,0.27441659464131374,0.14866032843560933,8.6,46,0,8.6,46,0,0,0.0
2020-01-06,2020,1,6,0,0,2821,119,203,424,5,2494,1133,389,0.4542902967121091,0.15597433841218925,7.0,39,1,7.0,39,1,0,0.0
2020-01-07,2020,1,7,1,0,2821,95,204,448,7,2515,904,490,0.3594433399602386,0.19483101391650098,10.0,44,1,10.0,44,1,0,0.0
2020-01-08,2020,1,8,2,0,2821,117,222,7,5,2477,740,321,0.2987484860718611,0.12959224868792896,10.0,49,0,10.0,49,0,0,0.0
2020-01-09,2020,1,9,3,0,2821,124,241,426,7,2449,773,474,0.3156390363413638,0.1935483870967742,9.2,48,0,9.2,48,0,0,0.0
2020-01-10,2020,1,10,4,0,2821,264,262,0,3,2292,573,320,0.25,0.13961605584642234,6.7,45,0,6.7,45,0,0,0.0
2020-01-13,2020,1,13,0,0,2821,141,218,526,0,2462,945,454,0.38383428107229894,0.1844029244516653,7.1,46,0,7.1,46,0,0,0.0
2020-01-14,2020,1,14,1,0,2821,96,236,388,0,2489,820,272,0.32944957814383286,0.1092808356769787,5.3,44,0,5.3,44,0,0,0.0
2020-01-15,2020,1,15,2,0,2821,97,235,4,0,2489,633,350,0.25431900361591,0.14061872237846526,5.3,44,0,5.3,44,0,0,0.0
2020-01-16,2020,1,16,3,0,2821,92,244,390,0,2485,761,457,0.3062374245472837,0.18390342052313882,5.0,44,0,5.0,44,0,0,0.0
2020-01-17,2020,1,17,4,0,2821,242,269,0,0,2310,696,344,0.3012987012987013,0.14891774891774892,8.2,48,0,8.2,48,0,0,0.0
2020-01-20,2020,1,20,0,0,2821,132,199,488,0,2490,1075,439,0.43172690763052207,0.17630522088353415,8.2,46,0,8.2,46,0,0,0.0
2020-01-21,2020,1,21,1,0,2821,96,237,491,0,2488,868,478,0.34887459807073956,0.19212218649517684,5.7,46,0,5.7,46,0,0,0.0
2020-01-22,2020,1,22,2,0,2821,130,232,5,0,2459,782,354,0.31801545343635623,0.1439609597397316,6.4,43,0,6.4,43,0,0,0.0
2020-01-23,2020,1,23,3,1,2821,481,141,38,0,2199,685,117,0.31150522964984084,0.05320600272851296,10.0,47,0,10.0,47,0,0,0.0
2020-01-28,2020,1,28,1,0,2821,284,143,670,0,2394,1042,639,0.4352548036758563,0.2669172932330827,11.4,52,0,11.4,52,0,0,1.0
2020-01-29,2020,1,29,2,0,2821,101,214,4,0,2506,1197,0,0.4776536312849162,0.0,10.6,48,0,10.6,48,0,0,1.0
2020-01-30,2020,1,30,3,0,2821,76,261,482,0,2484,736,497,0.2962962962962963,0.2000805152979066,10.1,50,0,10.1,50,0,0,1.0
2020-01-31,2020,1,31,4,0,2821,183,265,0,0,2373,623,368,0.26253687315634217,0.1550779603876949,9.5,47,0,9.5,47,0,0,1.0
2020-02-03,2020,2,3,0,0,2872,101,208,537,1,2562,1081,495,0.421935987509758,0.19320843091334894,9.4,48,0,9.4,48,0,0,1.0
2020-02-04,2020,2,4,1,0,2872,72,222,471,0,2578,849,304,0.32932505818463925,0.11792086889061287,5.4,45,0,5.4,45,0,0,1.0
2020-02-05,2020,2,5,2,0,2872,62,215,4,0,2595,660,276,0.2543352601156069,0.10635838150289018,1.4,46,0,1.4,46,0,0,1.0
2020-02-06,2020,2,6,3,0,2872,90,233,426,0,2549,637,369,0.2499019223224794,0.14476265202040015,1.7,43,0,1.7,43,0,0,1.0
2020-02-07,2020,2,7,4,0,2872,140,247,2,0,2485,539,326,0.21690140845070421,0.1311871227364185,7.5,48,0,7.5,48,0,0,1.0
2020-02-10,2020,2,10,0,0,2872,65,136,617,0,2671,1233,633,0.46162485960314487,0.23698989142643204,10.0,50,0,10.0,50,0,0,1.0
2020-02-11,2020,2,11,1,0,2872,52,198,748,0,2622,1075,668,0.4099923722349352,0.2547673531655225,12.1,52,0,12.1,52,0,0,1.0
2020-02-12,2020,2,12,2,0,2872,65,210,5,0,2597,1173,411,0.4516750096264921,0.15825953022718522,10.0,47,1,10.0,47,1,0,1.0
2020-02-13,2020,2,13,3,0,2872,71,249,620,0,2552,834,575,0.3268025078369906,0.22531347962382445,14.2,53,0,14.2,53,0,0,1.0
2020-02-14,2020,2,14,4,0,2872,160,273,0,0,2439,776,436,0.31816318163181634,0.17876178761787617,18.3,57,0,18.3,57,0,0,1.0
2020-02-17,2020,2,17,0,0,2872,74,196,722,0,2602,1370,649,0.5265180630284396,0.24942352036894697,0.7,42,0,0.7,42,0,0,1.0
2020-02-18,2020,2,18,1,0,2872,47,239,666,0,2586,939,630,0.36310904872389793,0.24361948955916474,5.4,46,0,5.4,46,0,0,1.0
2020-02-19,2020,2,19,2,0,2872,62,224,1,0,2586,930,434,0.35962877030162416,0.16782675947409126,8.7,48,0,8.7,48,0,0,1.0
2020-02-20,2020,2,20,3,0,2872,78,254,549,0,2540,826,542,0.3251968503937008,0.21338582677165355,12.5,53,0,12.5,53,0,0,1.0
2020-02-21,2020,2,21,4,0,2872,181,277,0,0,2414,627,380,0.2597348798674399,0.15741507870753935,13.5,54,0,13.5,54,0,0,1.0
2020-02-24,2020,2,24,0,0,2872,144,156,846,0,2572,1282,767,0.4984447900466563,0.29821150855365475,13.0,53,0,13.0,53,0,0,1.0
2020-02-25,2020,2,25,1,0,2872,117,158,806,0,2597,1238,776,0.4767038891028109,0.2988063149788217,11.0,46,1,11.0,46,1,0,1.0
2020-02-26,2020,2,26,2,0,2872,109,190,4,0,2573,1105,0,0.42945977458219975,0.0,13.7,54,0,13.7,54,0,0,1.0
2020-02-27,2020,2,27,3,0,2872,121,217,667,5,2529,1000,673,0.39541320680110714,0.26611308817714513,11.0,51,0,11.0,51,0,0,1.0
2020-02-28,2020,2,28,4,0,2872,210,234,0,7,2421,750,414,0.3097893432465923,0.17100371747211895,8.7,46,0,8.7,46,0,2,1.0
2020-03-02,2020,3,2,0,0,2950,108,133,786,14,2695,1362,771,0.5053803339517625,0.2860853432282004,10.6,52,0,10.6,52,0,0,1.0
2020-03-03,2020,3,3,1,0,2950,76,185,753,12,2677,1074,598,0.40119536794919686,0.22338438550616363,12.0,52,0,12.0,52,0,0,1.0
2020-03-04,2020,3,4,2,0,2950,74,205,1,19,2652,999,462,0.3766968325791855,0.17420814479638008,12.4,53,0,12.4,53,0,0,1.0
2020-03-05,2020,3,5,3,0,2950,84,232,612,15,2619,989,630,0.37762504772814054,0.24054982817869416,7.6,48,0,7.6,48,0,0,1.0
2020-03-06,2020,3,6,4,0,2950,166,251,0,12,2521,642,379,0.25466084886949625,0.1503371677905593,11.2,51,0,11.2,51,0,0,1.0
2020-03-09,2020,3,9,0,0,2950,91,129,784,16,2714,1276,640,0.47015475313190863,0.23581429624170966,13.3,52,0,13.3,52,0,0,1.0
2020-03-10,2020,3,10,1,0,2950,67,168,678,20,2695,1019,575,0.37810760667903526,0.21335807050092764,12.3,50,1,12.3,50,1,0,1.0
2020-03-11,2020,3,11,2,0,2950,74,197,0,23,2656,967,487,0.3640813253012048,0.18335843373493976,10.4,52,0,10.4,52,0,0,1.0
2020-03-12,2020,3,12,3,0,2950,78,243,555,17,2612,804,614,0.30781010719754975,0.23506891271056662,13.5,55,0,13.5,55,0,0,1.0
2020-03-13,2020,3,13,4,0,2950,165,259,0,20,2506,593,343,0.23663208300079808,0.13687150837988826,16.0,57,0,16.0,57,0,0,1.0
2020-03-16,2020,3,16,0,0,2950,69,138,789,21,2722,1284,630,0.47171197648787655,0.23144746509919176,10.2,51,0,10.2,51,0,0,1.0
2020-03-17,2020,3,17,1,0,2950,61,171,679,20,2698,914,520,0.33876945885841364,0.1927353595255745,15.7,57,0,15.7,57,0,0,1.0
2020-03-18,2020,3,18,2,0,2950,47,210,0,25,2668,831,383,0.31146926536731634,0.14355322338830584,17.5,58,0,17.5,58,0,0,1.0
2020-03-19,2020,3,19,3,0,2950,70,235,560,19,2626,829,541,0.3156892612338157,0.206016755521706,18.7,62,0,18.7,62,0,0,1.0
2020-03-20,2020,3,20,4,0,2950,176,263,3,135,2376,627,358,0.2638888888888889,0.15067340067340068,14.9,56,0,14.9,56,0,0,1.0
2020-03-23,2020,3,23,0,0,2950,109,178,687,285,2378,1110,651,0.4667788057190917,0.27375946173254834,18.5,60,0,18.5,60,0,0,1.0
2020-03-24,2020,3,24,1,0,2950,131,137,639,303,2379,1083,754,0.4552332912988651,0.31693989071038253,17.2,58,0,17.2,58,0,0,1.0
2020-03-25,2020,3,25,2,0,2950,122,146,1,303,2379,1022,526,0.4295922656578394,0.2211013030685162,18.3,60,0,18.3,60,0,0,1.0
2020-03-26,2020,3,26,3,0,2950,133,133,584,288,2396,955,645,0.39858096828046746,0.26919866444073454,12.4,50,1,12.4,50,1,0,1.0
2020-03-27,2020,3,27,4,0,2950,254,156,0,260,2280,839,377,0.36798245614035086,0.16535087719298244,19.4,61,0,19.4,61,0,0,1.0
2020-03-30,2020,3,30,0,0,2950,230,53,627,488,2179,1000,625,0.45892611289582375,0.28682882055988984,17.3,59,0,17.3,59,0,0,1.0
2020-03-31,2020,3,31,1,0,2950,193,43,528,533,2181,859,601,0.39385602934433744,0.27556166895919304,20.6,61,0,20.6,61,0,2,1.0
2020-04-01,2020,4,1,2,0,2962,228,56,0,420,2258,939,561,0.4158547387068202,0.24844995571302037,19.2,60,0,19.2,60,0,3,1.0
2020-04-02,2020,4,2,3,0,2962,236,89,490,395,2242,1009,645,0.45004460303300625,0.28768956289027653,17.1,58,0,17.1,58,0,0,1.0
2020-04-03,2020,4,3,4,0,2962,350,149,1,340,2123,802,318,0.37776731040979744,0.1497880357983985,19.0,60,0,19.0,60,0,1,1.0
2020-04-06,2020,4,6,0,0,2962,206,152,713,477,2127,1161,655,0.5458392101551481,0.307945463093559,17.3,58,0,17.3,58,0,0,1.0
2020-04-07,2020,4,7,1,0,2962,164,156,698,490,2152,969,634,0.4502788104089219,0.29460966542750927,20.3,61,0,20.3,61,0,0,1.0
2020-04-08,2020,4,8,2,0,2962,159,172,1,479,2152,1032,445,0.4795539033457249,0.20678438661710039,18.9,60,0,18.9,60,0,1,1.0
2020-04-09,2020,4,9,3,0,2962,154,186,544,488,2134,880,458,0.41237113402061853,0.21462043111527648,16.9,58,0,16.9,58,0,0,1.0
2020-04-10,2020,4,10,4,0,2962,316,209,0,417,2020,780,302,0.38613861386138615,0.1495049504950495,12.4,51,0,12.4,51,0,0,1.0
2020-04-13,2020,4,13,0,0,2962,165,146,619,447,2204,1145,564,0.5195099818511797,0.2558983666061706,13.3,55,0,13.3,55,0,0,1.0
2020-04-14,2020,4,14,1,0,2962,200,176,274,485,2101,879,453,0.4183722037125179,0.21561161351737268,23.6,62,0,23.6,62,0,0,1.0
2020-04-16,2020,4,16,3,0,2962,265,182,498,447,2068,947,500,0.45793036750483557,0.24177949709864605,19.5,61,0,19.5,61,0,0,1.0
2020-04-17,2020,4,17,4,0,2962,325,221,3,389,2027,759,305,0.3744449925999013,0.15046867291563887,15.0,49,1,15.0,49,1,0,1.0
2020-04-20,2020,4,20,0,0,2962,145,143,624,471,2203,1089,594,0.4943259192010894,0.2696323195642306,18.8,61,0,18.8,61,0,0,1.0
2020-04-21,2020,4,21,1,0,2962,126,171,700,450,2215,911,542,0.41128668171557564,0.24469525959367946,18.6,60,0,18.6,60,0,0,1.0
2020-04-22,2020,4,22,2,0,2962,132,204,2,443,2183,945,439,0.43289051763628034,0.201099404489235,14.1,56,0,14.1,56,0,0,1.0
2020-04-23,2020,4,23,3,0,2962,107,251,518,437,2167,880,461,0.40609137055837563,0.2127365020766036,14.2,56,0,14.2,56,0,0,1.0
2020-04-24,2020,4,24,4,1,2962,232,267,1,387,2076,639,309,0.3078034682080925,0.14884393063583815,16.6,58,0,16.6,58,0,0,1.0
2020-04-27,2020,4,27,0,0,2962,125,192,706,418,2227,1223,570,0.5491692860350247,0.2559497081275258,19.6,61,0,19.6,61,0,0,1.0
2020-04-28,2020,4,28,1,0,2962,118,223,493,410,2211,824,482,0.3726820443238354,0.21800090456806875,20.7,62,0,20.7,62,0,0,1.0
2020-04-29,2020,4,29,2,1,2962,221,250,0,396,2095,680,192,0.324582338902148,0.09164677804295943,23.4,65,0,23.4,65,0,0,1.0
2020-05-04,2020,5,4,0,1,2962,1113,117,91,189,1543,504,123,0.32663642255346725,0.0797148412184057,27.1,72,0,27.1,72,0,0,1.0
2020-05-06,2020,5,6,2,0,2962,104,177,2,291,2390,1254,495,0.5246861924686193,0.20711297071129708,27.0,70,0,27.0,70,0,0,1.0
2020-05-07,2020,5,7,3,0,2962,76,236,577,285,2365,959,462,0.4054968287526427,0.19534883720930232,23.8,66,0,23.8,66,0,0,1.0
2020-05-08,2020,5,8,4,0,2962,153,265,0,246,2298,620,371,0.26979982593559615,0.16144473455178415,21.9,64,0,21.9,64,0,0,1.0
2020-05-11,2020,5,11,0,0,2962,94,195,659,245,2428,1249,599,0.5144151565074135,0.24670510708401977,27.5,70,0,27.5,70,0,0,1.0
2020-05-12,2020,5,12,1,0,2962,67,230,690,250,2415,968,486,0.40082815734989646,0.20124223602484473,25.0,67,0,25.0,67,0,0,1.0
2020-05-13,2020,5,13,2,0,2962,68,242,0,236,2416,844,403,0.34933774834437087,0.1668046357615894,24.2,66,0,24.2,66,0,0,1.0
2020-05-14,2020,5,14,3,0,2962,71,281,488,212,2398,793,424,0.33069224353628024,0.176814011676397,25.8,67,0,25.8,67,0,0,1.0
2020-05-15,2020,5,15,4,0,2962,161,296,0,201,2304,614,265,0.2664930555555556,0.1150173611111111,21.5,60,1,21.5,60,1,0,1.0
2020-05-18,2020,5,18,0,0,2962,96,223,701,246,2397,1141,573,0.476011681268252,0.2390488110137672,21.4,65,0,21.4,65,0,0,1.0
2020-05-19,2020,5,19,1,0,2962,78,235,617,237,2412,935,440,0.3876451077943615,0.1824212271973466,17.5,59,0,17.5,59,0,0,1.0
2020-05-20,2020,5,20,2,0,2962,71,243,0,258,2390,791,336,0.3309623430962343,0.14058577405857742,22.9,66,0,22.9,66,0,0,1.0
2020-05-21,2020,5,21,3,0,2962,63,269,474,218,2412,653,445,0.2707296849087894,0.18449419568822553,20.9,64,0,20.9,64,0,1,1.0
2020-05-22,2020,5,22,4,0,2962,226,277,0,206,2253,512,291,0.2272525521526853,0.12916111850865514,21.8,64,0,21.8,64,0,1,1.0
2020-05-25,2020,5,25,0,0,2962,98,206,732,229,2429,1062,488,0.43721696171263896,0.20090572251955538,25.0,69,0,25.0,69,0,0,1.0
2020-05-26,2020,5,26,1,0,2962,70,220,649,200,2472,781,502,0.31593851132686085,0.20307443365695793,24.8,67,0,24.8,67,0,0,1.0
2020-05-27,2020,5,27,2,0,2962,65,234,2,235,2428,704,339,0.2899505766062603,0.13962108731466227,26.4,69,0,26.4,69,0,0,1.0
2020-05-28,2020,5,28,3,0,2962,66,270,431,212,2414,662,361,0.2742336371168186,0.1495443247721624,26.7,70,0,26.7,70,0,0,1.0
2020-05-29,2020,5,29,4,0,2962,236,284,1,202,2240,450,235,0.20089285714285715,0.10491071428571429,28.1,71,0,28.1,71,0,0,1.0
2020-06-01,2020,6,1,0,0,2956,109,185,612,215,2447,1114,463,0.45525132815692687,0.18921127911728647,28.4,73,0,28.4,73,0,0,1.0
2020-06-02,2020,6,2,1,0,2956,64,231,605,213,2448,761,434,0.31086601307189543,0.1772875816993464,28.7,71,0,28.7,71,0,0,1.0
2020-06-03,2020,6,3,2,0,2956,63,251,0,191,2451,693,374,0.2827417380660955,0.1525907792737658,26.1,71,0,26.1,71,0,0,1.0
2020-06-04,2020,6,4,3,0,2956,71,284,403,208,2393,657,353,0.2745507730881738,0.14751358127872963,30.8,77,0,30.8,77,0,0,1.0
2020-06-05,2020,6,5,4,0,2956,233,291,0,176,2256,505,251,0.22384751773049646,0.11125886524822695,31.5,77,0,31.5,77,0,0,1.0
2020-06-08,2020,6,8,0,0,2956,121,236,566,201,2398,1130,477,0.47122602168473726,0.1989157631359466,31.7,76,0,31.7,76,0,0,1.0
2020-06-09,2020,6,9,1,0,2956,68,253,519,177,2458,823,449,0.33482506102522375,0.1826688364524003,33.1,77,0,33.1,77,0,0,1.0
2020-06-10,2020,6,10,2,0,2956,75,248,4,201,2432,719,320,0.2956414473684211,0.13157894736842105,34.1,80,0,34.1,80,0,0,1.0
2020-06-11,2020,6,11,3,0,2956,82,280,399,172,2422,682,439,0.2815854665565648,0.18125516102394715,29.5,77,0,29.5,77,0,0,1.0
2020-06-12,2020,6,12,4,1,2956,204,303,2,175,2274,516,266,0.22691292875989447,0.1169744942832014,29.8,78,0,29.8,78,0,0,1.0
2020-07-01,2020,7,1,2,0,2997,71,252,9,153,2521,866,343,0.3435144783815946,0.13605712019040064,28.5,74,0,28.5,74,0,0,1.0
2020-07-02,2020,7,2,3,0,2997,82,268,446,152,2495,675,441,0.27054108216432865,0.17675350701402806,27.7,73,0,27.7,73,0,0,1.0
2020-07-03,2020,7,3,4,0,2997,261,288,1,157,2291,607,269,0.26494980357922304,0.11741597555652554,26.0,68,1,26.0,68,1,0,1.0
2020-07-06,2020,7,6,0,0,2997,126,220,626,172,2479,1132,454,0.45663574021782977,0.18313836224283986,26.4,72,0,26.4,72,0,0,1.0
2020-07-07,2020,7,7,1,0,2997,77,242,575,152,2526,917,472,0.36302454473475854,0.1868566904196358,30.8,78,0,30.8,78,0,0,1.0
2020-07-08,2020,7,8,2,0,2997,77,251,7,158,2511,847,369,0.33731581043409,0.14695340501792115,31.2,78,0,31.2,78,0,0,1.0
2020-07-09,2020,7,9,3,0,2997,99,290,449,159,2449,717,401,0.29277256022866477,0.16374030216414864,28.0,75,0,28.0,75,0,0,1.0
2020-07-10,2020,7,10,4,0,2997,233,290,0,135,2339,611,246,0.2612227447627191,0.10517315091919624,26.2,73,1,26.2,73,1,0,1.0
2020-07-13,2020,7,13,0,0,2997,118,225,632,148,2506,1260,489,0.5027932960893855,0.1951316839584996,21.9,67,1,21.9,67,1,0,1.0
2020-07-14,2020,7,14,1,0,2997,80,224,561,143,2550,814,342,0.3192156862745098,0.13411764705882354,24.7,71,0,24.7,71,0,0,1.0
2020-07-15,2020,7,15,2,0,2997,80,248,4,183,2486,842,343,0.33869670152855996,0.13797264682220434,22.0,67,1,22.0,67,1,0,1.0
2020-07-16,2020,7,16,3,0,2997,102,274,411,166,2455,971,379,0.3955193482688391,0.15437881873727088,27.1,73,0,27.1,73,0,0,1.0
2020-07-17,2020,7,17,4,0,2997,249,291,2,148,2309,656,237,0.28410567345171067,0.10264183629276744,28.0,74,0,28.0,74,0,0,1.0
2020-07-20,2020,7,20,0,0,2997,157,220,518,140,2480,1190,481,0.4798387096774194,0.1939516129032258,29.4,79,0,29.4,79,0,0,1.0
2020-07-21,2020,7,21,1,0,2997,138,222,519,129,2508,861,467,0.34330143540669855,0.1862041467304625,30.2,78,0,30.2,78,0,0,1.0
2020-07-22,2020,7,22,2,0,2997,165,250,9,149,2433,823,414,0.3382655158240855,0.17016029593094945,26.5,74,1,26.5,74,1,0,1.0
2020-07-23,2020,7,23,3,0,2997,156,274,377,134,2433,758,380,0.3115495273325113,0.15618577887381832,25.0,72,1,25.0,72,1,0,1.0
2020-07-24,2020,7,24,4,0,2997,344,281,0,115,2257,450,237,0.1993797075764289,0.10500664599025254,23.1,69,1,23.1,69,1,0,1.0
2020-07-27,2020,7,27,0,0,2997,271,182,728,120,2424,1118,552,0.4612211221122112,0.22772277227722773,26.4,73,0,26.4,73,0,0,1.0
2020-07-28,2020,7,28,1,0,2997,252,213,565,150,2382,873,396,0.36649874055415615,0.16624685138539042,29.6,79,0,29.6,79,0,0,1.0
2020-07-29,2020,7,29,2,0,2997,256,233,11,150,2358,871,280,0.3693808312128923,0.11874469889737066,28.5,78,1,28.5,78,1,0,1.0
2020-07-30,2020,7,30,3,0,2997,346,242,395,130,2279,704,426,0.30890741553312856,0.18692408951294429,28.9,77,1,28.9,77,1,0,1.0
